camera_type,scientificName,cameraheight,major_axis_mod,minor_axis,profile,profile_se,contact_species,sum_effortday_all,species_traprate,effort_cameraheight,effort_cameraheight_cameratype,contact_species_cameraheight,contact_species_camereaheight_cameratype,hmean_speed,hmean_speed_se,groupsize_speed,activity_level,al_se,groupsize_al,profile_km,profile_se_km,hspeed_kmd,hspeed_se_kmd,group_size,group_size_se
Browning,Muntiacus muntjak,7.16,1.74363402516182,0.641584175812194,3.03695413630218,0.63499292192518,709,32144,0.022056993529118964,827,827,34,34,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.0030369541363021797,6.3499292192518e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Sus scrofa,7.16,1.79915756624712,0.662014509719035,3.13366161351804,0.636469866256573,630,32144,0.0195993031358885,827,827,92,92,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00313366161351804,6.36469866256573e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Axis axis,7.16,1.77968125592039,0.654848044550019,3.09973897817536,0.597493544707055,23308,32144,0.7251119960179193,827,827,1400,1400,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00309973897817536,5.97493544707055e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Macaca mulatta,7.1,1.71298919235538,0.630308162890161,2.98357885777195,0.604371266933266,1927,32144,0.05994897959183673,4077,1829,414,261,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00298357885777195,6.04371266933266e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Axis porcinus,7.1,1.74162418578435,0.640844639234048,3.03345352211214,0.600469268606368,246,32144,0.007653061224489796,4077,1829,15,3,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.0030334535221121397,6.00469268606368e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Axis axis,7.1,1.76248510668618,0.64852058301029,3.06978778670303,0.620588872493178,23308,32144,0.7251119960179193,4077,1829,3209,1499,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00306978778670303,6.20588872493178e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Rusa unicolor,7.5,1.94099290342131,0.714203963806745,3.38070165041168,0.594456072416794,587,32144,0.018261572921851668,5595,3904,121,110,0.176947887479306,0.0219802864935112,158,0.410938726,0.005960006,7608,0.0033807016504116797,5.94456072416794e-4,15.28829747821204,1.8990967530393676,1.21,0.03
Browning,Axis axis,7.08,1.75679006045494,0.646425044904381,3.05986850664836,0.623400436557987,23308,32144,0.7251119960179193,608,281,961,537,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00305986850664836,6.23400436557987e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Semnopithecus schistaceus,7.08,1.72251314471818,0.633812577829868,3.00016709022482,0.646858201529957,1144,32144,0.03558984569437531,608,281,27,23,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00300016709022482,6.468582015299569e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Axis porcinus,7.08,1.73599654659587,0.638773904092151,3.02365164748453,0.610302839634874,246,32144,0.007653061224489796,608,281,9,7,0.0923236812995088,0.0108363138147693,193,0.5685436,0.01427842,2643,0.00302365164748453,6.10302839634874e-4,7.976766064277561,0.9362575135960677,1.11,0.03
Browning,Sus scrofa,7.08,1.77601585624421,0.6534993312327,3.09335481123027,0.640410411887329,630,32144,0.0195993031358885,608,281,49,42,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0030933548112302696,6.404104118873289e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Elephas maximus,7.5,2.82186911570912,1.03832945717155,4.91495747352191,0.639840542847559,233,32144,0.0072486311597809855,5595,3904,34,23,0.309954549479341,0.0392365459256358,135,0.330787652,0.004914778,6492,0.00491495747352191,6.39840542847559e-4,26.78007307501506,3.3900375679749337,1.49,0.11
Browning,Macaca mulatta,7.8,1.91844909217663,0.705908786981585,3.34143623128155,0.583680628082122,1927,32144,0.05994897959183673,1731,1279,73,62,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00334143623128155,5.83680628082122e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Panthera tigris,7.8,2.02869577480878,0.746474941341877,3.53345709919401,0.596209771630962,436,32144,0.013563962170233947,1731,1279,41,19,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.00353345709919401,5.96209771630962e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Sus scrofa,7.8,1.99548324403426,0.734254123282521,3.47560956280898,0.651869394944939,630,32144,0.0195993031358885,1731,1279,30,29,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0034756095628089797,6.51869394944939e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Semnopithecus schistaceus,7.8,1.93536904855271,0.71213462113581,3.37090636707888,0.602087391338904,1144,32144,0.03558984569437531,1731,1279,78,69,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.0033709063670788798,6.02087391338904e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Axis axis,7.35,1.83525042403952,0.675295167291254,3.19652592574286,0.603970002730688,23308,32144,0.7251119960179193,2187,1738,4083,2568,0.0857874252848385,0.00815725494581298,312,0.406569211,0.002412088,273000,0.00319652592574286,6.03970002730688e-4,7.412033544610047,0.7047868273182415,2.14,0.02
Browning,Semnopithecus schistaceus,7.35,1.79944265989247,0.662119412220845,3.1341581720349,0.624367242563219,1144,32144,0.03558984569437531,2187,1738,137,70,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.0031341581720349,6.24367242563219e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Muntiacus muntjak,7.35,1.79807764643395,0.661617144530427,3.13178067583494,0.632255737456561,709,32144,0.022056993529118964,2187,1738,78,59,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00313178067583494,6.322557374565611e-4,14.965642692606067,1.4833318569784992,1.08,0.01
Browning,Sus scrofa,7.35,1.85533486706376,0.682685399781791,3.23150776908705,0.621246987675803,630,32144,0.0195993031358885,2187,1738,60,47,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.0032315077690870503,6.21246987675803e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Macaca mulatta,7.35,1.78371103944034,0.65633083583594,3.1067578064115,0.630215609128618,1927,32144,0.05994897959183673,2187,1738,115,87,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.0031067578064115,6.302156091286179e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Macaca mulatta,7,1.6854919086736,0.620190316006316,2.93568578605541,0.633631915783694,1927,32144,0.05994897959183673,598,598,27,27,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.00293568578605541,6.336319157836941e-4,25.30740061628332,3.226632145150784,1.8,0.05
