camera_type,scientificName,cameraheight,major_axis_mod,minor_axis,profile,profile_se,contact_species,sum_effortday_all,species_traprate,effort_cameraheight,effort_cameraheight_cameratype,contact_species_cameraheight,contact_species_camereaheight_cameratype,hmean_speed,hmean_speed_se,groupsize_speed,activity_level,al_se,groupsize_al,profile_km,profile_se_km,hspeed_kmd,hspeed_se_kmd,group_size,group_size_se
Browning,Elephas maximus,7.6,2.86790537087488,1.05526886785165,4.1355052792022,0.515584024139115,233,32144,0.0072486311597809855,740,740,38,38,0.309954549479341,0.0392365459256358,135,0.330787652,0.004914778,6492,0.0041355052792022,5.15584024139115e-4,26.78007307501506,3.3900375679749337,1.49,0.11
Browning,Rhinoceros unicornis,7.6,2.44395445834647,0.899272716781974,3.5241701721624,0.50048050229699,232,32144,0.007217521154803385,740,740,8,8,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.0035241701721624003,5.0048050229699e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Hystrix indica,7.6,1.86864477019048,0.687582885781986,2.69457646355984,0.493797725337387,117,32144,0.003639870582379293,740,740,11,11,0.307255554546782,0.0643277239544729,104,0.24988632,0.01686318,624,0.00269457646355984,4.93797725337387e-4,26.546879912841966,5.55791534966646,1.25,0.04
Browning,Semnopithecus schistaceus,7.6,1.87373379330941,0.689455432805234,2.70191480958341,0.559375715100668,1144,32144,0.03558984569437531,740,740,71,71,0.151422949066886,0.0303433099240522,127,0.219931391,0.003305612,13533,0.00270191480958341,5.59375715100668e-4,13.082942799378952,2.6216619774381105,1.66,0.06
Browning,Macaca mulatta,7.6,1.85735268291247,0.68342787136674,2.6782933298743,0.538774633465545,1927,32144,0.05994897959183673,740,740,263,263,0.292909729355131,0.0373452794577637,175,0.381303675,0.004671368,18150,0.0026782933298742997,5.38774633465545e-4,25.30740061628332,3.226632145150784,1.8,0.05
Browning,Sus scrofa,7.6,1.93193354576263,0.710870500228404,2.78583856312244,0.546239430164388,630,32144,0.0195993031358885,740,740,17,17,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00278583856312244,5.462394301643881e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Panthera tigris,7.6,1.96408836466918,0.722702124691359,2.83220565204045,0.507815699039605,436,32144,0.013563962170233947,740,740,10,10,0.391365283423442,0.0818512704591667,188,0.6335,0.02745258,2926,0.0028322056520404502,5.07815699039605e-4,33.813960487785394,7.0719497676720025,1.03,0.01
Browning,Rhinoceros unicornis,7.5,2.40472355756413,0.884837391030361,3.4675994083775,0.516051197540698,232,32144,0.007217521154803385,5595,3904,36,19,0.235005298529231,0.0311003223333369,228,0.32306239,0.008749996,2966,0.0034675994083775002,5.16051197540698e-4,20.30445779292556,2.687067849600308,1.15,0.02
Browning,Sus scrofa,7.5,1.90092171860152,0.699459448779263,2.74111966261584,0.521622366474764,630,32144,0.0195993031358885,5595,3904,103,105,0.173376753031161,0.0226236625590061,171,0.48009288,0.01292758,5447,0.00274111966261584,5.21622366474764e-4,14.979751461892313,1.9546844450981273,1.67,0.07
Browning,Muntiacus muntjak,7.5,1.84225764874861,0.677873532031123,2.65652636569608,0.495784275730698,709,32144,0.022056993529118964,5595,3904,99,75,0.173213457090348,0.017168192789103,203,0.32769603,0.007022684,5456,0.00265652636569608,4.95784275730698e-4,14.965642692606067,1.4833318569784992,1.08,0.01
