"","model","scientificName","height","major_axis_mod","minor_axis","profile","profile_se"
"192","Browning","Rusa unicolor",7.5,1.94099290342131,0.714203963806745,2.798902111803,0.499536214753407
"194","Browning","Axis axis",7.08,1.75679006045494,0.646425044904381,2.5332825285114,0.524133871425119
"195","Browning","Semnopithecus schistaceus",7.08,1.72251314471818,0.633812577829868,2.48385538652,0.542047286658206
"196","Browning","Axis porcinus",7.08,1.73599654659587,0.638773904092151,2.50329838495819,0.513845561086909
"198","Browning","Sus scrofa",7.08,1.77601585624421,0.6534993312327,2.56100603040615,0.536298967504805
"200","Browning","Elephas maximus",7.5,2.82186911570912,1.03832945717155,4.06912122824775,0.536791882338534
"207","Browning","Macaca mulatta",7.8,1.91844909217663,0.705908786981585,2.7663940481261,0.491461412916129
"208","Browning","Panthera tigris",7.8,2.02869577480878,0.746474941341877,2.92536921609012,0.501762964264643
"209","Browning","Sus scrofa",7.8,1.99548324403426,0.734254123282521,2.87747691191979,0.548249700603624
"211","Browning","Semnopithecus schistaceus",7.8,1.93536904855271,0.71213462113581,2.79079254105677,0.507223392507206
"215","Browning","Axis axis",7.35,1.83525042403952,0.675295167291254,2.64642198252107,0.507113965660528
"216","Browning","Semnopithecus schistaceus",7.35,1.79944265989247,0.662119412220845,2.5947873647368,0.525006580726704
"220","Browning","Muntiacus muntjak",7.35,1.79807764643395,0.661617144530427,2.59281902211951,0.530708992329476
"226","Browning","Sus scrofa",7.35,1.85533486706376,0.682685399781791,2.67538364945754,0.520666142328026
"229","Browning","Macaca mulatta",7.35,1.78371103944034,0.65633083583594,2.57210244629741,0.530324906128408
"255","Browning","Macaca mulatta",7,1.6854919086736,0.620190316006316,2.43047094829559,0.530729401760117
"256","Browning","Semnopithecus schistaceus",7,1.70035727553857,0.625660147410486,2.45190673337124,0.515367406987057
"257","Browning","Sus scrofa",7,1.75317180707541,0.645093679446445,2.52806502513613,0.522903018771045
"259","Browning","Rusa unicolor",7,1.79012844280361,0.658692171063553,2.58135631002566,0.524764462674341
"260","Browning","Muntiacus muntjak",7,1.69906742584393,0.625185536832052,2.45004677652756,0.554441107093738
"261","Browning","Axis axis",7.4,1.85016009014808,0.680781298958711,2.66792164688561,0.548458552681561
"265","Browning","Semnopithecus schistaceus",7.2,1.75628942292089,0.646240831293598,2.5325606116776,0.51088977141134
"268","Browning","Macaca mulatta",7.2,1.74093506947507,0.640591073340662,2.51041971038469,0.519735972190119
"269","Browning","Axis axis",7.2,1.79123846510581,0.659100612705326,2.58295695666393,0.497011801964262
"277","Browning","Muntiacus muntjak",8.1,2.03010300370529,0.746992742542542,2.92739843315903,0.505621947780621
"280","Browning","Macaca mulatta",8.1,2.01388251841722,0.74102428440589,2.90400857405793,0.530035451083405
"281","Browning","Axis axis",8.1,2.07207258584364,0.762435788145482,2.98791836183648,0.494655799299356
"283","Browning","Macaca mulatta",7.25,1.75507851293246,0.645795267215529,2.53081448549761,0.536526577635408
"284","Browning","Muntiacus muntjak",7.25,1.76921450395383,0.650996718906568,2.55119851423486,0.522741042862925
"285","Browning","Sus scrofa",7.25,1.82555261893749,0.671726781836631,2.63243779580298,0.562474734674959
"287","Browning","Axis porcinus",7.7,1.91920847406348,0.706188207659875,2.7674890730296,0.536538746990352
"289","Browning","Macaca mulatta",7.7,1.88765372046497,0.694577382057537,2.72198727530092,0.510699145875622
"291","Browning","Sus scrofa",7.7,1.96345130297572,0.722467712712904,2.83128701224737,0.502134903779275
"297","Browning","Rusa unicolor",7.7,2.00484060337473,0.73769723897859,2.89097017754316,0.51714434047827
"299","Browning","Axis porcinus",7,1.71366724681633,0.630557658487404,2.471099645747,0.515604565214877
"300","Browning","Elephas maximus",7,2.60253819423856,0.957624879002543,3.75284713048801,0.502877275655491
"302","Browning","Semnopithecus schistaceus",7.1,1.72809707430311,0.635867229671279,2.49190738520577,0.515818645264025
"311","Browning","Axis axis",7.8,1.97388166135929,0.726305647044524,2.84632753715356,0.519669226968837
"317","Browning","Rusa unicolor",7.8,2.03754777362222,0.749732105563874,2.9381337543473,0.535477831933543
"320","Browning","Elephas maximus",7.8,2.96224325397154,1.08998125135702,4.27154003736997,0.524064681050736
"327","Browning","Elephas maximus",7.7,2.91469266611471,1.07248462977287,4.20297232620762,0.548059088365734
"328","Browning","Semnopithecus schistaceus",7.7,1.90430207393635,0.700703277736576,2.74599411819403,0.512541486880714
"329","Browning","Axis axis",7.7,1.94219647371252,0.714646827184135,2.80063765417609,0.524738004083863
"339","Browning","Panthera tigris",7.7,1.99613069881595,0.734492359481453,2.87841053849439,0.533626392696474
"342","Browning","Sus scrofa",7.4,1.87040770019059,0.688231570067114,2.6971185998508,0.536457024380857
"343","Browning","Muntiacus muntjak",7.4,1.81268531904061,0.66699215525781,2.61388321335649,0.535711456552837
"345","Browning","Hystrix indica",7.4,1.80913446777251,0.665685590949362,2.60876290349062,0.500973382512552
"359","Browning","Macaca mulatta",7.4,1.79820199701422,0.661662900327458,2.5929983350377,0.524195413145618
"360","Browning","Semnopithecus schistaceus",7.4,1.81406142193663,0.667498503396031,2.61586754688752,0.488805006058985
"378","Browning","Muntiacus muntjak",7.7,1.90285751667541,0.700171741263726,2.7439110738093,0.506076491139168
"385","Browning","Axis axis",7.55,1.89561979386406,0.697508562891623,2.73347431351738,0.534486128238977
"386","Browning","Semnopithecus schistaceus",7.55,1.85863415658969,0.683899399922136,2.68014120854252,0.505137581708994
"390","Browning","Semnopithecus schistaceus",7.5,1.843656201525,0.678388140783546,2.65854307184292,0.516970095324516
"404","Browning","Muntiacus muntjak",7.1,1.72678618187147,0.63538487624837,2.49001708484,0.561356616632978
"409","Browning","Semnopithecus schistaceus",7.45,1.8287989475338,0.67292129457659,2.6371189854909,0.505281790563446
"410","Browning","Macaca mulatta",7.45,1.8128106798512,0.667038282777222,2.61406398302179,0.503470352093321
"411","Browning","Axis axis",7.45,1.86519088312878,0.686312000233845,2.68959597559728,0.534871842042521
"412","Browning","Rusa unicolor",7.45,1.92535125367263,0.708448492866435,2.77634693067044,0.537685440486683
"423","Browning","Hystrix indica",7.45,1.82383196654797,0.671093653938656,2.6299566236162,0.512643887999371
"430","Browning","Rusa unicolor",7.1,1.81933277737519,0.66943814106406,2.62346881520903,0.537036177905089
"432","Browning","Semnopithecus schistaceus",6.5,1.56819631669151,0.57703045870699,2.26133128811178,0.528774810607992
"433","Browning","Rusa unicolor",6.5,1.6509899835728,0.607495054924981,2.38071934392049,0.523539408986191
"434","Browning","Hystrix indica",6.5,1.56393712718488,0.575463255641552,2.25518955802938,0.524369197007638
"435","Browning","Axis axis",6.5,1.59940242572514,0.588512997735091,2.30633034211214,0.544883754703428
"447","Browning","Axis porcinus",4.5,1.14347776310617,0.42075184793091,1.64888924648631,0.512081298861817
"452","Browning","Elephas maximus",7.25,2.70998563700533,0.997161030520489,3.9077858084902,0.511337636141969
"454","Browning","Axis axis",7.25,1.80579057586176,0.664455179002471,2.60394102798858,0.53620746202372
"469","Browning","Panthera tigris",8.1,2.12961343239965,0.783608405839583,3.07089197634928,0.49352990542623
"473","Browning","Elephas maximus",8.1,3.10960031663085,1.14420246878687,4.48402818873788,0.539279855559168
"510","Browning","Macaca mulatta",7.5,1.8275380443572,0.672457335102487,2.63530076938225,0.515989698116867
"521","Browning","Axis axis",7.3,1.82046090869232,0.669853246063654,2.62509557495674,0.541874746864804
"522","Browning","Hystrix indica",7.3,1.78009383873595,0.654999857718295,2.56688646087445,0.529945391375585
"523","Browning","Panthera tigris",7.3,1.87101457294325,0.68845487378178,2.69799370734141,0.514565618354304
"565","Browning","Muntiacus muntjak",8.4,2.13109066402684,0.78415196510852,3.0730221370076,0.489836009387417
"566","Browning","Semnopithecus schistaceus",8.4,2.13270848483868,0.784747255299694,3.07535502657088,0.508242528056524
"578","Browning","Panthera tigris",7.16,1.82910248120234,0.673032982233376,2.6375566795311,0.494683387796856
"617","Browning","Macaca mulatta",8.2,2.04673719937163,0.753113428743245,2.95138486056769,0.494265999430613
"621","Browning","Muntiacus muntjak",8.2,2.06322230728003,0.759179256903261,2.97515630417102,0.536062043421613
"634","Browning","Muntiacus muntjak",7.08,1.72120648811977,0.633331783015898,2.48197119420469,0.534565391610423
"654","Browning","Panthera tigris",7.75,2.01234736431214,0.740459412094933,2.9017948894746,0.510639381137638
"655","Browning","Rusa unicolor",7.75,2.02112802857058,0.743690328193176,2.9144565636583,0.520913214096365
"659","Browning","Hystrix indica",7.75,1.9145586551865,0.704477269373047,2.76078405733822,0.521495420926359
"662","Browning","Muntiacus muntjak",7.8,1.93390092464004,0.711594413123746,2.78867551367748,0.505925002083654
"716","Browning","Canis aureus",7.35,1.79228852991267,0.659486992504033,2.58447114489217,0.535256450399862
"719","Browning","Rusa unicolor",7.35,1.8944450869288,0.697076320018401,2.73178039195998,0.537087499255027
"727","Browning","Hystrix indica",7.5,1.83864886853756,0.676545652301786,2.65132252258262,0.518001417030051
"754","Browning","Hystrix indica",7.2,1.75151937633867,0.644485654254792,2.5256822282333,0.526860375000142
"757","Browning","Canis aureus",7.2,1.74930685932286,0.643671540808064,2.52249178970205,0.506218498772865
"762","Browning","Hystrix indica",8.1,2.02612625509408,0.745529465878219,2.92166398144289,0.530165932005287
"772","Browning","Panthera tigris",7,1.78235134179192,0.655830524140638,2.57014176905183,0.533326487601234
"781","Browning","Rhinoceros unicornis",7.8,2.5243467517347,0.928853708292136,3.64009545933908,0.537984661778645
"790","Browning","Semnopithecus schistaceus",7.3,1.78494170433551,0.65678366889097,2.57387705895465,0.515359573511684
"791","Browning","Macaca mulatta",7.3,1.76933685843091,0.651041740221364,2.55137494878219,0.521800424930118
"828","Browning","Hystrix indica",7.55,1.85358614377896,0.682041942971925,2.67286199917939,0.521844244290572
"832","Browning","Macaca mulatta",7.55,1.84238505470801,0.677920412079503,2.65671008445579,0.538505218562882
"835","Browning","Rusa unicolor",7.55,1.9567616267138,0.720006192480437,2.82164053235362,0.554189574364914
"858","Browning","Canis aureus",7.4,1.80684917144756,0.664844697769961,2.60546751755761,0.525098873229426
"878","Browning","Sus scrofa",6.5,1.61690581734491,0.594953511583888,2.33157014576209,0.507759294991593
"893","Browning","Rusa unicolor",4.5,1.19449798159631,0.439525148037115,1.72246014776317,0.524316073700484
"897","Browning","Panthera tigris",7.25,1.8559368492828,0.682906903985245,2.676251704823,0.487857109230272
"947","Browning","Hystrix indica",7.16,1.7402184377875,0.640327382942333,2.50938633105589,0.515767303186004
"976","Browning","Semnopithecus schistaceus",7.16,1.74495770766006,0.642071235443067,2.51622033463795,0.500228172504977
"997","Browning","Canis aureus",7.08,1.71566486707983,0.631292698944205,2.47398020423037,0.518648422280617
"998","Browning","Panthera tigris",7.08,1.80557560396842,0.664376078363792,2.6036310395877,0.541078440809074
"1000","Browning","Axis porcinus",7.75,1.93480021956382,0.711925315930274,2.78997229248427,0.5278118809789
"1001","Browning","Semnopithecus schistaceus",7.75,1.91977271909754,0.706395826162327,2.76830271156203,0.515350878843323
"1051","Browning","Elephas maximus",7.4,2.77657184475505,1.02166196168097,4.00380278885069,0.511591611939232
"1069","Browning","Elephas maximus",7.1,2.64499626280086,0.97324766711749,3.81407145415896,0.495784078398482
"1078","Browning","Axis porcinus",7.55,1.87318307968717,0.689252793294687,2.70112068327951,0.532051504744696
"1178","Hiperfire1","Sus scrofa",7.3,1.29122073046248,0.76362129020875,2.08885041548506,0.520919698674954
"1199","Browning","Sus scrofa",8.4,2.19895220970275,0.809122167125414,3.17087814831384,0.51950971805215
"1215","Browning","Macaca mulatta",7.16,1.72970242169082,0.63645793016563,2.49422228815348,0.532551330092718
"1252","Browning","Muntiacus muntjak",7.75,1.91831642618126,0.705859971460624,2.76620274442067,0.503486296763767
"1253","Browning","Macaca mulatta",7.75,1.90298911357104,0.700220163400827,2.7441008358782,0.517911186536355
"1269","Hiperfire1","Axis axis",7.7,1.36265313726367,0.805866047714079,2.20440897887052,0.539583504890319
"1270","Hiperfire1","Panthera tigris",7.7,1.40049361428945,0.828244710948668,2.26562476815632,0.506316357201871
"1280","Hiperfire1","Axis axis",7.4,1.29808002712577,0.767677842930038,2.09994692621093,0.502219309964905
"1281","Hiperfire1","Rusa unicolor",7.4,1.33994865094,0.792438731430361,2.16767918157738,0.524956154426097
"1319","Hiperfire1","Axis axis",7.45,1.30862569410021,0.773914496068542,2.11700699992369,0.5081526352109
"1320","Hiperfire1","Panthera tigris",7.45,1.34496584491246,0.795405874107128,2.17579566194879,0.507367176414493
"1322","Hiperfire1","Rusa unicolor",7.45,1.35083446070549,0.798876543263752,2.18528951551571,0.513065526138949
"1333","Hiperfire1","Sus scrofa",6.5,1.13442785757577,0.670894792666847,1.83520140726538,0.521395600668247
"1334","Hiperfire1","Axis axis",6.5,1.12214740509516,0.663632196314144,1.8153349137517,0.502895824648932
"1340","Hiperfire1","Hystrix indica",6.5,1.09726480388876,0.648916754106075,1.77508150808517,0.50378400814017
"1360","Browning","Axis axis",7,1.73419330357397,0.638110386306136,2.50069811749035,0.50692911766194
"1363","Browning","Axis porcinus",7.4,1.82826144082055,0.672723514654521,2.63634390348407,0.549547980248212
"1366","Hiperfire1","Axis axis",7.2,1.25674036952509,0.743229782324233,2.03307039695612,0.51676000970548
"1375","Hiperfire1","Axis axis",8.1,1.45377475860653,0.859754905299897,2.35181943481443,0.525862836205823
"1376","Hiperfire1","Sus scrofa",7.25,1.28081532280822,0.757467585709866,2.07201724390632,0.518779425810268
"1377","Hiperfire1","Muntiacus muntjak",7.25,1.24128826662772,0.734091488249058,2.00807301982624,0.538216723919615
"1378","Hiperfire1","Panthera tigris",7.25,1.30213302540102,0.77007476523708,2.10650359536244,0.515878875254464
"1379","Hiperfire1","Elephas maximus",7.25,1.9013372128856,1.1244410358139,3.07585599689897,0.493863124516524
"1388","Hiperfire2","Panthera tigris",7.5,1.48954679031356,0.551900858977947,2.1506152263423,0.489169126507295
"1417","Hiperfire2","Axis porcinus",7.5,1.43214611356841,0.530632992129068,2.06773983752388,0.53667480018716
"1418","Hiperfire2","Sus scrofa",7.5,1.46516086748192,0.542865485369495,2.11540670701872,0.532770831342175
"1420","Hiperfire2","Rusa unicolor",7.3,1.44840202649436,0.536656067312503,2.09121020722558,0.501093804153826
"1421","Hiperfire2","Muntiacus muntjak",7.3,1.37472409459553,0.509357217644194,1.98483363468859,0.508413665550509
"1454","Browning","Elephas maximus",8.4,3.26428766990235,1.20112092565631,4.70708658270607,0.510208450924268
"1467","Browning","Canis aureus",8.4,2.12422937402863,0.781627298220296,3.06312819095978,0.543812450950852
"1480","Hiperfire2","Macaca mulatta",7.1,1.32030935650785,0.489195688723487,1.90626935927958,0.489963067784166
"1481","Hiperfire2","Axis axis",7.1,1.35845899521632,0.503330738733209,1.96135000153897,0.497898896481673
"1482","Hiperfire2","Elephas maximus",7.1,2.03866628539694,0.755358395853483,2.94343674419414,0.49673183429295
"1483","Hiperfire2","Panthera tigris",7.1,1.39618300215044,0.517308085377454,2.01581611447934,0.531527208076882
"1485","Hiperfire2","Rhinoceros unicornis",7.1,1.73729845059587,0.643696803229042,2.50832033263343,0.520543081431579
"1488","Hiperfire2","Panthera tigris",7.08,1.39167157296766,0.515636528862822,2.0093024900963,0.519042285597877
"1489","Hiperfire2","Muntiacus muntjak",7.08,1.3266429472458,0.491542385176006,1.91541382977694,0.486159452160797
"1498","Hiperfire2","Panthera tigris",7.8,1.56364443216655,0.579355217882843,2.25759777824425,0.509703118036271
"1499","Hiperfire2","Muntiacus muntjak",7.8,1.49058003211949,0.552283691557583,2.15210702611306,0.534921687178188
"1501","Hiperfire2","Axis axis",7.35,1.41454383787593,0.524111068052684,2.04232558241709,0.51704452236201
"1510","Hiperfire2","Axis axis",7.4,1.42603566266583,0.528368972546865,2.05891753745491,0.502202739321965
"1518","Hiperfire2","Macaca mulatta",7.4,1.38598826667694,0.513530773176543,2.00109690358887,0.541385874185784
"1525","Hiperfire1","Semnopithecus schistaceus",7.2,1.23221997592835,0.728728547831148,1.99340294650087,0.526281720755382
"1527","Hiperfire2","Muntiacus muntjak",7.4,1.39715148105687,0.517666922269206,2.01721440924664,0.516644297843538
"1529","Hiperfire2","Hystrix indica",7.4,1.39441461489697,0.51665286967658,2.0132629079751,0.508269463419093
"1533","Hiperfire1","Muntiacus muntjak",7.1,1.2115203790958,0.716486912867301,1.95991652514473,0.525493035721723
"1536","Hiperfire1","Axis axis",7.3,1.27724295768784,0.755354907375354,2.06623811088132,0.517225917393283
"1540","Hiperfire2","Sus scrofa",7.7,1.51335638189394,0.560722692659559,2.18499163567616,0.531844980737803
"1541","Hiperfire2","Panthera tigris",7.7,1.53854446380679,0.570055279010059,2.2213583163581,0.52309909405214
"1549","Hiperfire2","Rusa unicolor",7.55,1.50820022434196,0.558812253994277,2.17754714919691,0.533998891214055
"1550","Hiperfire2","Hystrix indica",7.55,1.42867633937584,0.529347385413124,2.06273015990983,0.504565614189528
"1552","Hiperfire1","Panthera tigris",7.5,1.35589241461237,0.801867791155822,2.19347193457904,0.536491143439058
"1564","Hiperfire2","Rhinoceros unicornis",7.5,1.85347288064388,0.686741283705732,2.67605356518284,0.523189370614952
"1580","Hiperfire1","Axis axis",7.1,1.23656689346966,0.731299292478458,2.00043509855516,0.526265941041448
"1652","Hiperfire2","Semnopithecus schistaceus",7.1,1.33195395880985,0.493510199724232,1.92308189526586,0.535313456615494
"1665","Hiperfire2","Elephas maximus",7.5,2.17499340505957,0.805869769469316,3.14026653243336,0.516509633905885
"1686","Browning","Axis porcinus",7.6,1.8884009125848,0.694852317412924,2.72306472262101,0.532165467176412
"1690","Browning","Muntiacus muntjak",7.6,1.87231242440306,0.688932428674121,2.69986520269065,0.496513851864872
"1708","Hiperfire2","Rusa unicolor",8.2,1.67548553185075,0.620794130299792,2.41907452639063,0.491074585352887
"1709","Hiperfire2","Muntiacus muntjak",8.2,1.59025621937046,0.589215309766018,2.29602001186127,0.54298556261566
"1711","Hiperfire2","Axis axis",7.08,1.35406946207833,0.501704346648635,1.95501237128494,0.495158242034832
"1713","Hiperfire2","Axis porcinus",7.08,1.33804258285146,0.49576613210609,1.93187268160202,0.50799481992231
"1736","Hiperfire2","Rusa unicolor",7.8,1.57046722877808,0.581883172919248,2.26744856666822,0.51063722742394
"1752","Hiperfire2","Rusa unicolor",7.4,1.47203140211036,0.545411128103067,2.12532641983414,0.501370368689541
"1772","Hiperfire2","Sus scrofa",7.4,1.44164177921657,0.534151287802534,2.08144972784755,0.524422819696923
"1776","Hiperfire2","Semnopithecus schistaceus",7.4,1.39821213078965,0.518059909923175,2.0187457807215,0.51809831863392
"1777","Hiperfire1","Axis axis",7.25,1.26695019105643,0.749267818197289,2.04958716240499,0.526307261562728
"1780","Hiperfire1","Semnopithecus schistaceus",7.25,1.24223059255741,0.734648774950901,2.00959745160101,0.523465370563314
"1783","Hiperfire2","Rusa unicolor",7.1,1.40227509857606,0.519565304333005,2.02461191426118,0.493343623031189
"1784","Browning","Hystrix indica",7.8,1.93011262532604,0.710200477895349,2.78321280491053,0.557282623973944
"1789","Hiperfire1","Hystrix indica",7.3,1.24892125323481,0.738605597218615,2.02042115432367,0.516222812245762
"1790","Hiperfire1","Axis porcinus",7.3,1.26212540338246,0.746414463614558,2.04178194405647,0.519094959040478
"1792","Hiperfire1","Rusa unicolor",7.3,1.3184394970362,0.779718328583796,2.13288311301318,0.544281441926844
"1793","Hiperfire1","Panthera tigris",7.4,1.33412732786637,0.788996030944435,2.15826183500438,0.53821114572046
"1802","Hiperfire1","Axis porcinus",7.4,1.28271584352649,0.758591543874971,2.07509177903292,0.498761446647679
"1813","Hiperfire1","Sus scrofa",7.1,1.25009951931311,0.73930241770925,2.02232727426827,0.521123902740154
"1830","Hiperfire2","Semnopithecus schistaceus",7.55,1.43256716284135,0.530788997604637,2.06834775060409,0.523938146960611
"1838","Hiperfire1","Rusa unicolor",7.5,1.36180870733322,0.805366656202021,2.20304291668652,0.489088241322867
"1840","Hiperfire2","Sus scrofa",7.1,1.37332557251433,0.508839042892696,1.98281444139989,0.507513051284513
"1843","Hiperfire1","Macaca mulatta",7.45,1.27187552526159,0.752180635480752,2.05755503819736,0.548763399617233
"1854","Hiperfire2","Elephas maximus",7.8,2.28318865170019,0.8459578351458,3.29647937942569,0.488100489210552
"1858","Hiperfire2","Rusa unicolor",7.35,1.46016891689968,0.541015888007245,2.10819930339694,0.513733787631678
"1860","Hiperfire2","Semnopithecus schistaceus",7.35,1.38694452420252,0.513885081851639,2.00247755306439,0.503244492417567
"1861","Hiperfire2","Sus scrofa",7.35,1.43002419126257,0.529846786048875,2.06467619531423,0.552126653310278
"1864","Hiperfire2","Axis porcinus",7.35,1.39780117888712,0.517907645684493,2.01815244627599,0.550774290083943
"1876","Hiperfire1","Muntiacus muntjak",8.1,1.42432872493048,0.84234067263095,2.3041836137441,0.486452025191878
"1877","Hiperfire1","Rusa unicolor",8.1,1.50066520234404,0.887485672240472,2.42767565410568,0.500264338939941
"1883","Hiperfire1","Rhinoceros unicornis",7.1,1.58141376048006,0.93523995366704,2.55830526315156,0.502468675891799
"1884","Hiperfire2","Hystrix indica",7.1,1.32833639877334,0.492169835994446,1.91785884369922,0.51176649294275
"1890","Browning","Axis porcinus",7.8,1.95051863318334,0.717709032754808,2.81263816673674,0.532165093043402
"1894","Hiperfire2","Elephas maximus",7.55,2.19266316011478,0.812416695726563,3.16577821458702,0.518293071059518
"1896","Hiperfire2","Axis porcinus",7.55,1.4437809401252,0.53494388106019,2.08453825923953,0.526929038517291
"1900","Hiperfire2","Axis porcinus",7.1,1.34238016110868,0.497373274078136,1.93813529913514,0.501344535588927
"1917","Hiperfire2","Canis aureus",7.4,1.39265319215496,0.516000234438359,2.01071975686792,0.527129420815604
"1925","Hiperfire1","Rusa unicolor",6.5,1.15834145059795,0.685037168425155,1.87388721639286,0.507951880133653
"1937","Browning","Axis porcinus",8.4,2.14940279319692,0.790890060449292,3.09942813618226,0.513438720766138
"2034","Browning","Rhinoceros unicornis",8.1,2.64992061268298,0.975059621297636,3.82117234219417,0.509715180080897
"2057","Hiperfire2","Rusa unicolor",7.5,1.49604626972499,0.554309019831574,2.15999920774955,0.507028188599003
